city,idx,name,img,w,h,ratio,bytes,page,credit,reason
bodrum,0,Bodrum Castle (Castle of St. Peter),images/landmarks/bodrum-bodrum-castle.webp,600,330,1.818,29734,https://en.wikipedia.org/wiki/Bodrum_Castle,,low-res
bodrum,9,Bodrum Maritime Museum,images/landmarks/bodrum-bodrum-maritime-museum.webp,600,330,1.818,30732,https://en.wikipedia.org/wiki/Bodrum_Castle,,low-res
lijiang,9,Naxi Ancient Music Association,images/landmarks/lijiang-naxi-ancient-music-association.webp,482,258,1.868,42270,https://en.wikipedia.org/wiki/Music%20of%20Yunnan,,low-res
mykonos,5,Armenistis Lighthouse,images/landmarks/mykonos-armenistis-lighthouse.webp,1200,628,1.911,23178,https://commons.wikimedia.org/wiki/File:Phare_Armenistis_(%C3%AEle_de_Mykonos_Gr%C3%A8ce).jpg,,small-file
brasilia,1,Congresso Nacional (National Congress),images/landmarks/brasilia-congresso-nacional.webp,500,257,1.946,15940,https://en.wikipedia.org/wiki/Brazilian_National_Congress,,low-res+small-file
kingston,8,Tuff Gong Recording Studio,images/landmarks/kingston-tuff-gong-recording-studio.webp,768,394,1.949,45960,https://commons.wikimedia.org/wiki/File:Tuff_Gong_1.jpg,,low-res
karakol,8,Issyk-Kul Lake Shore,images/landmarks/karakol-issyk-kul-lake-shore.webp,749,384,1.951,62772,https://commons.wikimedia.org/wiki/File:Issykkul_plyag.jpg,,low-res
guadalajara,3,Plaza de los Mariachis,images/landmarks/guadalajara-plaza-de-los-mariachis.webp,634,324,1.957,57106,https://commons.wikimedia.org/wiki/File:Plaza_de_los_Mariachis_2013.jpg,,low-res
cartagena,0,Ciudad Amurallada (Walled City),images/landmarks/cartagena-ciudad-amurallada.webp,796,398,2.0,48264,https://commons.wikimedia.org/wiki/File:La_muralla_de_cartagena.png,,low-res
kuching,9,Sarawak Textile Museum (Square Tower),images/landmarks/kuching-sarawak-textile-museum-square-tower.webp,1280,640,2.0,14006,https://en.wikipedia.org/wiki/Sarawak,,small-file
urganch,4,Museum of Contemporary Art of Uzbekistan,images/landmarks/urganch-museum-of-contemporary-art-of-uzbekistan.webp,1280,640,2.0,7328,https://en.wikipedia.org/wiki/Uzbekistan,,small-file
kingston,5,Hope Botanical Gardens and Zoo,images/landmarks/kingston-hope-botanical-gardens-and-zoo.webp,759,379,2.003,39762,"https://commons.wikimedia.org/wiki/File:Hope_gardens,_Kingston,_Jamaica_Carleton_H._Graves.jpg",,low-res
abuja,9,Gurara Falls,images/landmarks/abuja-gurara-falls.webp,616,300,2.053,26400,https://commons.wikimedia.org/wiki/File:Gurara_waterfalls.jpg,,low-res
liverpool,0,Royal Albert Dock,images/landmarks/liverpool-royal-albert-dock.webp,640,309,2.071,44700,"https://commons.wikimedia.org/wiki/File:Albert_Dock,_Liverpool_-_geograph.org.uk_-_847422.jpg",,low-res
la-romana,2,Río Chavón,images/landmarks/la-romana-rio-chavon.webp,1200,571,2.102,85326,"https://commons.wikimedia.org/wiki/File:Chav%C3%B3n_River._Casa_de_Campo_(historical_village),_La_Romana,_Dominican_Republic.jpg",,ultra-wide
batumi,4,Piazza Batumi,images/landmarks/batumi-piazza-batumi.webp,1200,570,2.105,104898,https://commons.wikimedia.org/wiki/File:BATUMI_PIAZZA.jpg,,ultra-wide
aachen,6,Centre Charlemagne,images/landmarks/aachen-centre-charlemagne.webp,1200,568,2.113,171714,https://commons.wikimedia.org/wiki/File:Centre_Charlemagne_Aachen_Katschhof_Ritter-Chorus.Stra%C3%9Fe_26._August_2020.jpg,,ultra-wide
fes,9,Royal Palace Gates (Dar el-Makhzen),images/landmarks/fes-royal-palace-gates.webp,1200,568,2.113,140258,https://commons.wikimedia.org/wiki/File:Dar_el-Makhzen-fez.jpg,,ultra-wide
harar,0,Harar Jugol (Old Walled City),images/landmarks/harar-harar-jugol.webp,1200,568,2.113,56178,https://commons.wikimedia.org/wiki/File:Harar_Gate.jpg,,ultra-wide
liverpool,5,St George's Hall,images/landmarks/liverpool-st-georges-hall.webp,1200,568,2.113,144222,"https://en.wikipedia.org/wiki/St_George's_Hall,_Liverpool",,ultra-wide
medellin,1,Comuna 13 Graffiti Tour,images/landmarks/medellin-comuna-13-graffiti-tour.webp,1200,568,2.113,231784,https://commons.wikimedia.org/wiki/File:Grafitti_-_Plaza_-_Comuna_13_-_Medell%C3%ADn_-_Colombia_2024.jpg,,ultra-wide
serekunda,9,Brikama Craft Market,images/landmarks/serekunda-brikama-craft-market.webp,1200,568,2.113,166342,https://commons.wikimedia.org/wiki/File:Wood_Carver_at_Brikama_Craft_Market.jpg,,ultra-wide
tegucigalpa,7,Parque Central (Plaza Morazán),images/landmarks/tegucigalpa-parque-central-plaza-morazan.webp,1200,568,2.113,119368,https://commons.wikimedia.org/wiki/File:Tegucigalpa%27s_central_park.jpg,,ultra-wide
porto-seguro,8,Farol de Porto Seguro,images/landmarks/porto-seguro-farol-de-porto-seguro.webp,1040,492,2.114,139758,https://commons.wikimedia.org/wiki/File:Farol_de_Porto_Seguro_02.jpg,,ultra-wide
bengaluru,2,Bangalore Palace,images/landmarks/bengaluru-bangalore-palace.webp,1200,567,2.116,127584,https://en.wikipedia.org/wiki/Bengaluru_Palace,,ultra-wide
lhasa,9,Yamdrok Lake (Yamdrok Yumtso),images/landmarks/lhasa-yamdrok-lake.webp,1200,567,2.116,87042,https://en.wikipedia.org/wiki/Yamdrok_Lake,,ultra-wide
vina-del-mar,4,Casino Municipal de Viña del Mar,images/landmarks/vina-del-mar-casino-municipal.webp,1200,567,2.116,153462,https://commons.wikimedia.org/wiki/File:Casino_Municipal_de_Viña_del_Mar.jpg,,ultra-wide
ohrid,1,Samuel's Fortress,images/landmarks/ohrid-samuels-fortress.webp,1200,566,2.12,172492,https://commons.wikimedia.org/wiki/File:Samuel's_Fortress_Ohrid_3.jpg,,ultra-wide
vladivostok,2,Eagle's Nest Hill and Funicular,images/landmarks/vladivostok-eagles-nest-funicular.webp,1200,564,2.128,234206,https://commons.wikimedia.org/wiki/File:Vladivostok_Funicular_(October_2024)-0.jpg,,ultra-wide
the-hague,9,Louwman Museum,images/landmarks/the-hague-louwman-museum.webp,933,438,2.13,45542,https://commons.wikimedia.org/wiki/File:Louwman_Museum_2023.jpg,,ultra-wide
liverpool,2,The Cavern Club,images/landmarks/liverpool-cavern-club.webp,1200,563,2.131,106780,"https://commons.wikimedia.org/wiki/File:Cavern_Club_entrance_%26_John_Lennon_statue_-_Mathew_Street,_Liverpool_(2015-11-11_16.11.37_by_Loco_Steve).jpg",,ultra-wide
lima,3,Museo Larco (Larco Museum),images/landmarks/lima-museo-larco.webp,1200,562,2.135,143948,https://en.wikipedia.org/wiki/Larco_Museum,,ultra-wide
qinhuangdao,1,Laolongtou (Old Dragon's Head),images/landmarks/qinhuangdao-laolongtou.webp,1200,562,2.135,69162,https://commons.wikimedia.org/wiki/File:Old_Dragon%27s_Head_of_Great_Wall.jpg,,ultra-wide
kingstown,1,St. George's Anglican Cathedral,images/landmarks/kingstown-st-george-s-anglican-cathedral.webp,1200,561,2.139,148726,https://commons.wikimedia.org/wiki/File:Kingstown_-_St._George's_Anglican_Cathedral_-_panoramio.jpg,,ultra-wide
bulawayo,3,National Gallery Bulawayo (Douslin House),images/landmarks/bulawayo-national-gallery-bulawayo-douslin-house.webp,1200,560,2.143,66708,https://commons.wikimedia.org/wiki/File:ZW_Bulawayo_National_Art_Gallery.JPG,,ultra-wide
castries,8,Port of Castries,images/landmarks/castries-port-of-castries.webp,1200,560,2.143,75248,https://commons.wikimedia.org/wiki/File:Port_of_Castries_(23487679553).jpg,,ultra-wide
funafuti,1,Funafuti International Airport Runway,images/landmarks/funafuti-airport-runway.webp,1200,560,2.143,59096,https://commons.wikimedia.org/wiki/File:ATR_72_in_Funafuti_Airport.jpg,,ultra-wide
funafuti,6,Tuvalu Government Building and Parliament House,images/landmarks/funafuti-government-parliament.webp,1200,560,2.143,205818,https://commons.wikimedia.org/wiki/File:Parliament._Government_building_in_Funafuti.jpg,,ultra-wide
hanoi,2,Temple of Literature (Van Mieu),images/landmarks/hanoi-temple-of-literature.webp,1200,560,2.143,184084,https://commons.wikimedia.org/wiki/File:Hanoi_Temple_of_Literature_(cropped).jpg,,ultra-wide
yogyakarta,1,Prambanan Temple,images/landmarks/yogyakarta-prambanan-temple.webp,1200,560,2.143,107788,https://commons.wikimedia.org/wiki/File:Yogyakarta_Indonesia_Prambanan-temple-complex-02.jpg,,ultra-wide
alicante,0,Castillo de Santa Barbara,images/landmarks/alicante-castillo-de-santa-barbara.webp,1200,558,2.151,94868,"https://commons.wikimedia.org/wiki/File:Castillo_de_Santa_B%C3%A1rbara,_Alicante,_Espa%C3%B1a,_2014-07-04,_DD_31.JPG",,ultra-wide
kayseri,1,Mount Erciyes,images/landmarks/kayseri-mount-erciyes.webp,1200,557,2.154,88340,"https://commons.wikimedia.org/wiki/File:Mount_Erciyes_(Argaeus),_Turkey_(31870998063)_(cropped).jpg",,ultra-wide
nuuk,4,Nuuk Fjord (Nuup Kangerlua),images/landmarks/nuuk-nuup-kangerlua-fjord.webp,1200,557,2.154,40698,https://commons.wikimedia.org/wiki/File:Nuup-Kangerlua.jpg,,ultra-wide
knysna,7,Brenton-on-Sea,images/landmarks/knysna-brenton-on-sea.webp,1200,556,2.158,123002,https://commons.wikimedia.org/wiki/File:Brenton_on_sea_South_Africa-93.jpg,,ultra-wide
lima,2,Basilica and Convent of San Francisco,images/landmarks/lima-basilica-san-francisco.webp,1200,556,2.158,90722,"https://en.wikipedia.org/wiki/Basilica_and_Convent_of_San_Francisco,_Lima",,ultra-wide
san-diego,3,Hotel del Coronado,images/landmarks/san-diego-hotel-del-coronado.webp,1200,556,2.158,104130,https://commons.wikimedia.org/wiki/File:2019_Hotel_del_Coronado_from_beach.jpg,,ultra-wide
tirana,1,Skanderbeg Monument,images/landmarks/tirana-skanderbeg-monument.webp,1200,556,2.158,83422,"https://commons.wikimedia.org/wiki/File:Monumento_a_Skanderbeg,_Tirana,_Albania,_2014-04-17,_DD_03.JPG",,ultra-wide
konya,5,Çatalhöyük,images/landmarks/konya-catalhoyuk.webp,1200,555,2.162,200110,"https://commons.wikimedia.org/wiki/File:%C3%87atalh%C3%B6y%C3%BCk,_7400_BC,_Konya,_Turkey_-_UNESCO_World_Heritage_Site,_09.jpg",,ultra-wide
munich,1,Frauenkirche (Munich Cathedral),images/landmarks/munich-frauenkirche.webp,1200,555,2.162,94246,"https://commons.wikimedia.org/wiki/File:Frauenkirche_Munich,_March_2018.jpg",,ultra-wide
chicago,9,Museum of Science and Industry,images/landmarks/chicago-museum-science-industry.webp,1200,554,2.166,99900,https://commons.wikimedia.org/wiki/File:Museum_of_Science_and_Industry.jpg,,ultra-wide
chisinau,7,Mihai Eminescu Central Park,images/landmarks/chisinau-mihai-eminescu-park.webp,1200,554,2.166,166220,https://commons.wikimedia.org/wiki/File:Mihai_Eminescu_Park_Chișinău_20250406_1.jpg,,ultra-wide
davao,3,Roxas Night Market,images/landmarks/davao-roxas-night-market.webp,1200,554,2.166,171896,https://commons.wikimedia.org/wiki/File:Roxas_Ave_Night_Market_001.jpg,,ultra-wide
kalamata,5,Kalamata Municipal Railway Park,images/landmarks/kalamata-municipal-railway-park.webp,1200,554,2.166,170718,https://commons.wikimedia.org/wiki/File:Kalamata_Municipal_Railway_Park_10.jpg,,ultra-wide
osogbo,3,Ataoja's Palace,images/landmarks/osogbo-ataojas-palace.webp,1200,554,2.166,40348,https://commons.wikimedia.org/wiki/File:Ataoja_Osogbo_Palace_Museum.jpg,,ultra-wide
quebec,8,Montmorency Falls,images/landmarks/quebec-montmorency-falls.webp,1200,553,2.17,208222,https://commons.wikimedia.org/wiki/File:Chute_Montmorency_panorama.jpg,,ultra-wide
willemstad,0,Handelskade Waterfront,images/landmarks/willemstad-handelskade-waterfront.webp,1200,553,2.17,113606,"https://commons.wikimedia.org/wiki/File:Facades_of_Handelskade,_Willemstad,_Cura%C3%A7ao_-_February_2020.jpg",,ultra-wide
delhi,1,Red Fort,images/landmarks/delhi-red-fort.webp,1200,551,2.178,89886,https://commons.wikimedia.org/wiki/File:Delhi_fort.jpg,,ultra-wide
kas,5,Kaş Old Town and Harbour,images/landmarks/kas-kas-old-town-and-harbour.webp,1200,550,2.182,182590,https://commons.wikimedia.org/wiki/File:Kaş_harbour_6101.jpg,,ultra-wide
malindi,3,Marafa Depression (Hell's Kitchen),images/landmarks/malindi-marafa-depression.webp,1200,550,2.182,205332,https://commons.wikimedia.org/wiki/File:Marafa_Hell's_Kitchen_Malindi_Kenya_1.jpg,,ultra-wide
belfast,1,Belfast City Hall,images/landmarks/belfast-city-hall.webp,1200,548,2.19,83818,https://en.wikipedia.org/wiki/Belfast_City_Hall,,ultra-wide
n-djamena,6,National Museum of Chad,images/landmarks/ndjamena-national-museum-of-chad.webp,1200,548,2.19,51922,https://commons.wikimedia.org/wiki/File:National_Museum_and_National_Library_of_Chad_in_N%27Djamena_-_2014-10-01_a.jpg,,ultra-wide
sydney,1,Sydney Harbour Bridge,images/landmarks/sydney-sydney-harbour-bridge.webp,1200,547,2.194,57664,https://commons.wikimedia.org/wiki/File:Sydney_Harbour_Bridge_from_Circular_Quay.jpg,,ultra-wide
jasper,4,Columbia Icefield and Athabasca Glacier,images/landmarks/jasper-columbia-icefield-and-athabasca-glacier.webp,1200,546,2.198,109224,"https://commons.wikimedia.org/wiki/File:Athabasca_Glacier_from_the_valley_floor,_Jasper_National_Park,_Alberta,_Canada.jpg",,ultra-wide
ghardaia,9,Ghardaïa Panoramic Viewpoint,images/landmarks/ghardaia-panoramic-viewpoint.webp,1200,544,2.206,125748,"https://commons.wikimedia.org/wiki/File:Panoramic_view_of_Ksar_Ghardaïa,_Algeria_2006.jpg",,ultra-wide
beijing,5,Beijing National Stadium (Bird's Nest),images/landmarks/beijing-birds-nest-stadium.webp,1200,542,2.214,114906,https://en.wikipedia.org/wiki/Beijing_National_Stadium,,ultra-wide
siem-reap,1,Bayon Temple,images/landmarks/siem-reap-bayon-temple.webp,1200,542,2.214,120436,"https://commons.wikimedia.org/wiki/File:Bayon,_Angkor_Thom,_Camboya,_2013-08-17,_DD_37.JPG",,ultra-wide
san-antonio,0,The Alamo,images/landmarks/san-antonio-the-alamo.webp,1200,541,2.218,119822,https://commons.wikimedia.org/wiki/File:Alamo_pano.jpg,,ultra-wide
tirupati,5,Akasa Ganga and Papavinasam Theertham,images/landmarks/tirupati-akasa-ganga-and-papavinasam-theertham.webp,1200,541,2.218,158024,https://commons.wikimedia.org/wiki/File:Papavinasam_Theertham.jpg,,ultra-wide
aqaba,2,Ayla Ruins,images/landmarks/aqaba-ayla-ruins.webp,1200,540,2.222,157768,https://commons.wikimedia.org/wiki/File:Ancient_Ayla_ruins_at_Aqaba.jpg,,ultra-wide
chisinau,6,National Museum of Ethnography and Natural History,images/landmarks/chisinau-national-museum-ethnography.webp,1200,540,2.222,188236,https://commons.wikimedia.org/wiki/File:National_Museum_of_Ethnography_and_Natural_History_in_Chișinău_14.jpg,,ultra-wide
hurghada,2,Hurghada Marina,images/landmarks/hurghada-hurghada-marina.webp,1200,540,2.222,52548,https://commons.wikimedia.org/wiki/File:Hurghada_Marina_for_yachts.jpg,,ultra-wide
ica,3,Plaza de Armas de Ica,images/landmarks/ica-plaza-de-armas-de-ica.webp,1200,540,2.222,163178,https://commons.wikimedia.org/wiki/File:Plaza_de_armas_de_Ica.jpg,,ultra-wide
jodhpur,6,Mandore Gardens,images/landmarks/jodhpur-mandore-gardens.webp,1200,540,2.222,250388,"https://commons.wikimedia.org/wiki/File:Mandore_Garden_in_Mandore,_Jodhpur_city,_Rajasthan_02.jpg",,ultra-wide
leshan,1,Lingyun Temple,images/landmarks/leshan-lingyun-temple.webp,1200,540,2.222,139510,https://commons.wikimedia.org/wiki/File:Leshan_Lingyun_Temple.jpg,,ultra-wide
lusaka,5,Kenneth Kaunda Statue,images/landmarks/lusaka-kenneth-kaunda-statue.webp,1200,540,2.222,200876,https://commons.wikimedia.org/wiki/File:KK_statue_in_2024_11.jpg,,ultra-wide
medan,0,Maimun Palace (Istana Maimun),images/landmarks/medan-maimun-palace.webp,1200,540,2.222,120194,https://commons.wikimedia.org/wiki/File:Istana_Maimoon.jpg,,ultra-wide
san-pedro-de-atacama,0,Valle de la Luna (Moon Valley),images/landmarks/san-pedro-de-atacama-valle-de-la-luna.webp,1200,540,2.222,65080,https://commons.wikimedia.org/wiki/File:Valle_della_Luna_01.jpg,,ultra-wide
selcuk,3,Temple of Artemis,images/landmarks/selcuk-temple-of-artemis.webp,1200,540,2.222,169098,https://commons.wikimedia.org/wiki/File:Temple_of_Ephesian_Artemis_(90795).jpg,,ultra-wide
trabzon,2,Boztepe Hill,images/landmarks/trabzon-boztepe-hill.webp,1200,540,2.222,26924,"https://commons.wikimedia.org/wiki/File:Boztepe,_Trabzon.jpg",,ultra-wide
yogyakarta,9,Alun-Alun Kidul,images/landmarks/yogyakarta-alun-alun-kidul.webp,1200,540,2.222,99390,"https://commons.wikimedia.org/wiki/File:Panoramic_photo_of_Alun-alun_Kidul,_Yogyakarta_(1).jpg",,ultra-wide
lamu,2,Lamu Museum,images/landmarks/lamu-lamu-museum.webp,1200,539,2.226,188444,https://commons.wikimedia.org/wiki/File:Lamu_Fort_Museum%27s.jpg,,ultra-wide
santiago,8,Barrio Lastarria,images/landmarks/santiago-cl-barrio-lastarria.webp,1200,539,2.226,148894,https://commons.wikimedia.org/wiki/File:Barrio_Lastarria_Santiago.jpg,,ultra-wide
trabzon,0,Hagia Sophia of Trabzon (Ayasofya Mosque),images/landmarks/trabzon-hagia-sophia.webp,1200,539,2.226,103412,https://commons.wikimedia.org/wiki/File:Trabzon_Ayasofya_Camii.jpg,,ultra-wide
yamoussoukro,5,Hôtel Président,images/landmarks/yamoussoukro-hotel-president.webp,1200,539,2.226,117578,https://commons.wikimedia.org/wiki/File:H%C3%B4tel_Pr%C3%A9sident_de_Yamoussoukro.jpg,,ultra-wide
anchorage,3,Alaska Native Heritage Center,images/landmarks/anchorage-alaska-native-heritage-center.webp,1200,538,2.23,159746,https://commons.wikimedia.org/wiki/File:Alaska_Native_Heritage_Center_across_Lake_Tiulana.jpg,,ultra-wide
pittsburgh,4,Roberto Clemente Bridge,images/landmarks/pittsburgh-roberto-clemente-bridge.webp,984,441,2.231,75634,https://commons.wikimedia.org/wiki/File:Roberto_Clemente_bridge.jpg,,ultra-wide
genoa,2,Acquario di Genova,images/landmarks/genoa-acquario.webp,1200,537,2.235,158044,https://commons.wikimedia.org/wiki/File:Acquario_di_Genova_2.jpg,,ultra-wide
aqaba,0,Aqaba Fort (Mamluk Castle),images/landmarks/aqaba-aqaba-fort.webp,1200,536,2.239,155852,https://commons.wikimedia.org/wiki/File:Aqaba_Fort_may_2024_by_najehphoto_(9).jpg,,ultra-wide
aqaba,1,Aqaba Flagpole and Great Arab Revolt Plaza,images/landmarks/aqaba-aqaba-flagpole-and-great-arab-revolt-plaza.webp,1200,536,2.239,9000,https://commons.wikimedia.org/wiki/File:Aqaba_sarya_may_2024_(10).jpg,,ultra-wide+small-file
kolkata,0,Victoria Memorial,images/landmarks/kolkata-victoria-memorial.webp,1200,536,2.239,75724,https://commons.wikimedia.org/wiki/File:Victoria_Memorial_situated_in_Kolkata.jpg,,ultra-wide
medan,4,Tjong Yong Hian Tomb,images/landmarks/medan-tjong-yong-hian-tomb.webp,1200,535,2.243,183558,https://commons.wikimedia.org/wiki/File:%E5%8D%B0%E5%B0%BC%E8%98%87%E5%8C%97%E6%A3%89%E8%98%AD%E8%8C%82%E6%A6%95%E5%9C%92_Taman_Tjong_Yong_Hian_di_Medan.jpg,,ultra-wide
berlin,1,Reichstag Building,images/landmarks/berlin-reichstag-building.webp,1200,534,2.247,101296,https://en.wikipedia.org/wiki/Reichstag_building,,ultra-wide
nha-trang,4,Hon Chong Promontory,images/landmarks/nha-trang-hon-chong-promontory.webp,1200,534,2.247,111728,https://commons.wikimedia.org/wiki/File:Hon_Chong_rocks_2011.jpg,,ultra-wide
venice,1,St. Mark's Square (Piazza San Marco),images/landmarks/venice-st-marks-square.webp,1200,534,2.247,96140,https://commons.wikimedia.org/wiki/File:Panorama_Piazza_San_Marco_and_Venice_on_Easter_2013.jpg,,ultra-wide
noumea,1,Anse Vata Beach,images/landmarks/noumea-anse-vata-beach.webp,1200,533,2.251,125028,https://commons.wikimedia.org/wiki/File:Va'a_outrigger_canoeing_at_Anse_Vata_Beach_for_the_2011_Pacific_Games.jpg,,ultra-wide
gyeongju,2,Daereungwon Tomb Complex (Cheonmachong),images/landmarks/gyeongju-daereungwon-tomb-complex.webp,1200,528,2.273,79044,https://commons.wikimedia.org/wiki/File:Gyeongju_-_King_Tomb_Park_-_panoramio.jpg,,ultra-wide
sibiu,5,ASTRA Museum of Traditional Folk Civilisation,images/landmarks/sibiu-astra-museum.webp,1200,528,2.273,207752,"https://commons.wikimedia.org/wiki/File:ASTRA_National_Museum_Complex_,_main_entrance_of_the_Open_air_museum,_Sibiu.jpg",,ultra-wide
vienna,3,Belvedere Palace,images/landmarks/vienna-belvedere.webp,1200,528,2.273,64386,"https://commons.wikimedia.org/wiki/File:Palacio_Belvedere,_Viena,_Austria,_2020-02-01,_DD_93-95_HDR.jpg",,ultra-wide
vienna,2,Hofburg Palace,images/landmarks/vienna-hofburg.webp,1200,527,2.277,88804,https://commons.wikimedia.org/wiki/File:Wien_-_Neue_Hofburg.JPG,,ultra-wide
nagoya,4,SCMAGLEV and Railway Park,images/landmarks/nagoya-scmaglev-railway-park.webp,1024,449,2.281,44342,https://commons.wikimedia.org/wiki/File:SCMaglev_and_Railway_Park_-_2.jpg,,ultra-wide
salta,5,Cabildo de Salta (Museo Histórico del Norte),images/landmarks/salta-cabildo-de-salta.webp,1200,526,2.281,67698,"https://commons.wikimedia.org/wiki/File:Cabildo_de_Salta,_Argentina.jpg",,ultra-wide
xi-an,7,Shaanxi History Museum,images/landmarks/xian-shaanxi-history-museum.webp,1200,526,2.281,62126,https://commons.wikimedia.org/wiki/File:Shaanxi_History_Museum.jpg,,ultra-wide
banyuwangi,0,Kawah Ijen (Ijen Crater),images/landmarks/banyuwangi-kawah-ijen.webp,1200,525,2.286,19980,https://en.wikipedia.org/wiki/Ijen,,ultra-wide+small-file
lagos,7,Eko Atlantic City,images/landmarks/lagos-eko-atlantic-city.webp,1099,480,2.29,21052,https://commons.wikimedia.org/wiki/File:Eko_Atlantic_Location_map.png,,ultra-wide+small-file
copenhagen,5,Christiansborg Palace,images/landmarks/copenhagen-christiansborg-palace.webp,1200,524,2.29,71396,https://commons.wikimedia.org/wiki/File:Christiansborg_Slot_Copenhagen_2014_01.jpg,,ultra-wide
surabaya,7,Surabaya Zoo (Kebun Binatang Surabaya),images/landmarks/surabaya-surabaya-zoo.webp,1200,524,2.29,103556,https://commons.wikimedia.org/wiki/File:Surabaya_Zoo.JPG,,ultra-wide
